id	chromosome_number	start_mb	stop_mb
Glyma.08g243300	8	20843982	20846954
Glyma.08g243400	8	20848416	20848577
Glyma.08g243500	8	20859191	20861202
Glyma.08g243600	8	20902287	20908818
Glyma.08g243700	8	20910539	20913126
Glyma.08g243800	8	20918022	20923795
Glyma.08g243900	8	20979705	20984418
Glyma.08g244000	8	20992578	20994171
Glyma.08g244100	8	21005773	21006460
Glyma.08g244200	8	21006643	21008181
Glyma.08g244300	8	21009354	21010601
Glyma.08g244400	8	21027702	21029181
Glyma.08g244500	8	21039257	21041228
Glyma.08g244600	8	21043807	21046292
Glyma.08g244700	8	21099176	21101617
Glyma.08g244800	8	21117688	21120000
Glyma.08g244900	8	21142898	21154522
Glyma.08g245000	8	21159221	21160179
Glyma.08g245100	8	21166295	21176444
Glyma.08g245200	8	21179102	21182406
Glyma.08g245300	8	21182805	21183098
Glyma.08g245400	8	21186913	21189847
Glyma.08g245500	8	21194101	21201033
Glyma.08g245600	8	21221796	21223993
Glyma.08g245700	8	21227803	21229776
Glyma.08g245800	8	21243921	21246805
Glyma.08g245900	8	21259273	21263166
Glyma.08g246000	8	21268086	21270013
Glyma.08g246100	8	21275419	21279681
Glyma.08g246200	8	21287367	21294872
Glyma.08g246300	8	21304817	21307394
Glyma.08g246400	8	21311847	21315861
Glyma.08g246500	8	21320324	21320698
Glyma.08g246600	8	21331973	21339209
Glyma.08g2467002	8	21362280	21363892
Glyma.08g246800	8	21365906	21369914
Glyma.08g246900	8	21372312	21372989
Glyma.08g247000	8	21392967	21394066
Glyma.08g247100	8	21396778	21398205
Glyma.08g247200	8	21402305	21407187
Glyma.08g247300	8	21413234	21415668
Glyma.08g247400	8	21428879	21430967
Glyma.08g247500	8	21444285	21450089
Glyma.08g247600	8	21462915	21464471
Glyma.08g247700	8	21505284	21510539
Glyma.08g247800	8	21517249	21520236
Glyma.08g247900	8	21544682	21548151
Glyma.08g248000	8	21553021	21554458
Glyma.08g248100	8	21560521	21562432
Glyma.08g248200	8	21578123	21580779
Glyma.08g248300	8	21606604	21608299
Glyma.08g248400	8	21609037	21609792
Glyma.08g248500	8	21612541	21614727
Glyma.08g248600	8	21637536	21641438
Glyma.08g248700	8	21659734	21660562
Glyma.08g248800	8	21667800	21676965
Glyma.08g248900	8	21677386	21679911
Glyma.08g249000	8	21698124	21699682
Glyma.08g249100	8	21724421	21725405
Glyma.08g249200	8	21726528	21729427
Glyma.08g249300	8	21742549	21743098
Glyma.08g249400	8	21747099	21749565
Glyma.08g249500	8	21763421	21764830
Glyma.08g249600	8	21766956	21771760
Glyma.08g249700	8	21801847	21805573
Glyma.08g249800	8	21806737	21810556
Glyma.08g249900	8	21839373	21841951
Glyma.08g250000	8	21848938	21853090
Glyma.08g250100	8	21867304	21869632
Glyma.08g250200	8	21873030	21873971
Glyma.08g250300	8	21882874	21884364
Glyma.08g250400	8	21892702	21903765
Glyma.08g250500	8	21919189	21921620
Glyma.08g250600	8	21931764	21933522
Glyma.08g250700	8	21956467	21962068
Glyma.08g250800	8	21974258	21986506
Glyma.08g250900	8	21987314	21992537
Glyma.08g251000	8	21993158	21995833
Glyma.08g251100	8	21993758	21998811
Glyma.08g251200	8	21999866	22002902
Glyma.08g251300	8	22005199	22009688
Glyma.08g251400	8	22023600	22032497
Glyma.08g251500	8	22036274	22037779
Glyma.08g251600	8	22044067	22045967
Glyma.08g251700	8	22064089	22065153
Glyma.08g251800	8	22067925	22068264
Glyma.08g2519002	8	22076512	22077207
Glyma.08g252000	8	22080565	22081722
Glyma.08g2519001	8	22086519	22086560
Glyma.08g252100	8	22111392	22117170
Glyma.08g252200	8	22153016	22153978
Glyma.08g252300	8	22163036	22166500
Glyma.08g252400	8	22167298	22169939
Glyma.08g252500	8	22173383	22178992
Glyma.08g2526002	8	22181030	22188942
Glyma.08g2526001	8	22189109	22200758
Glyma.08g252700	8	22203225	22206795
Glyma.08g252800	8	22212282	22215882
Glyma.08g252900	8	22217739	22223512
Glyma.08g253000	8	22255366	22259820
Glyma.08g253100	8	22260263	22265364
Glyma.08g253200	8	22269910	22271975
Glyma.08g253300	8	22279602	22284500
Glyma.08g253400	8	22286468	22288801
Glyma.08g253500	8	22290582	22294398
Glyma.08g253600	8	22291976	22294393
Glyma.08g253700	8	22308681	22313034
Glyma.08g253800	8	22342605	22370168
Glyma.08g253900	8	22370538	22389096
Glyma.08g254000	8	22419811	22424099
Glyma.08g254100	8	22425736	22428660
Glyma.08g254200	8	22439914	22443666
Glyma.08g254300	8	22466921	22469479
Glyma.08g254400	8	22495848	22496899
Glyma.08g254500	8	22502151	22505322
Glyma.08g254600	8	22508478	22509489
Glyma.08g254700	8	22515353	22515616
Glyma.08g254800	8	22525155	22525949
Glyma.08g254900	8	22558970	22559323
Glyma.08g255000	8	22564157	22568361
Glyma.08g255100	8	22583864	22584088
Glyma.08g255200	8	22598596	22601308
Glyma.08g255300	8	22623835	22627958
Glyma.08g255400	8	22635755	22636252
Glyma.08g255500	8	22648209	22651025
Glyma.08g255600	8	22652753	22653547
Glyma.08g255700	8	22660130	22660967
Glyma.08g255800	8	22680639	22683497
Glyma.08g255900	8	22765573	22767568
Glyma.08g256000	8	22770287	22771405
Glyma.08g256100	8	22782618	22786811
Glyma.08g256200	8	22846428	22852356
Glyma.08g256300	8	22862196	22869019
Glyma.08g256400	8	22922232	22924139
Glyma.08g256500	8	23002902	23003656
Glyma.08g256600	8	23045363	23047110
Glyma.08g256700	8	23048223	23049120
Glyma.08g256800	8	23060652	23062193
Glyma.08g256900	8	23066196	23071824
Glyma.08g257000	8	23075023	23077051
Glyma.08g257100	8	23077735	23079798
Glyma.08g257200	8	23080991	23083617
Glyma.08g257300	8	23085236	23088241
Glyma.08g257400	8	23116091	23123027
Glyma.08g257500	8	23133544	23137484
Glyma.08g257600	8	23143180	23153199
Glyma.08g257700	8	23155909	23158817
Glyma.08g257800	8	23161783	23165523
Glyma.08g257900	8	23186689	23193793
Glyma.08g258000	8	23209372	23211452
Glyma.08g258100	8	23231201	23238016
Glyma.08g258200	8	23239580	23241616
Glyma.08g258300	8	23262186	23263793
Glyma.08g258400	8	23264116	23268954
Glyma.08g258500	8	23271555	23289333
Glyma.08g258600	8	23274157	23276818
Glyma.08g258700	8	23339978	23353201
Glyma.08g258800	8	23354742	23363045
Glyma.08g258900	8	23379028	23380339
Glyma.08g259000	8	23380826	23383562
Glyma.08g2591002	8	23385008	23386156
Glyma.08g2591001	8	23387384	23389550
Glyma.08g259200	8	23404296	23407592
Glyma.08g259300	8	23409746	23412416
Glyma.08g259400	8	23417215	23418896
Glyma.08g259500	8	23424151	23430725
Glyma.08g259600	8	23427763	23428546
Glyma.08g259700	8	23432592	23441234
Glyma.08g259800	8	23444833	23450847
Glyma.08g259900	8	23454149	23455366
Glyma.08g260000	8	23470648	23472302
Glyma.08g260100	8	23516660	23518735
Glyma.08g260200	8	23552164	23557501
Glyma.08g260300	8	23732070	23739817
Glyma.08g260400	8	23847907	23850317
Glyma.08g260500	8	23851106	23853607
Glyma.08g260600	8	23873693	23873953
Glyma.08g260700	8	23903877	23904705
Glyma.08g260800	8	24203411	24204796
Glyma.08g260900	8	24229598	24231127
Glyma.08g261000	8	24607630	24609121
Glyma.08g261100	8	25036429	25038197
Glyma.08g261200	8	25080485	25085911
Glyma.08g261300	8	25169222	25170151
Glyma.08g261400	8	25667109	25668506
Glyma.08g261500	8	25673167	25675706
Glyma.08g261600	8	25680229	25682050
Glyma.08g261700	8	26184038	26186030
Glyma.08g261800	8	26249772	26252512
Glyma.08g261900	8	26626833	26628343
Glyma.08g262000	8	26640830	26641747
Glyma.08g262100	8	26723372	26727564
Glyma.08g262200	8	27180465	27181538
Glyma.08g262300	8	27186544	27187105
Glyma.08g262400	8	27189047	27190513
Glyma.08g262500	8	27432107	27433917
Glyma.08g262600	8	27779312	27782551
Glyma.08g262700	8	27782689	27783987
Glyma.08g262800	8	27784835	27790073
Glyma.08g262900	8	28080679	28091331
Glyma.08g263000	8	28287338	28295322
Glyma.08g263100	8	28321271	28333204
Glyma.08g263200	8	28525934	28529966
Glyma.08g263300	8	28535015	28536298
Glyma.08g263400	8	28537153	28537380
Glyma.08g263500	8	28537155	28539887
Glyma.08g263600	8	28679472	28681026
Glyma.08g263700	8	28751111	28754029
Glyma.08g263800	8	28756593	28759837
Glyma.08g263900	8	28909634	28913269
Glyma.08g264000	8	28918610	28935628
Glyma.08g264100	8	29733298	29744514
Glyma.08g264200	8	29838519	29839456
Glyma.08g264300	8	29854103	29854699
Glyma.08g264400	8	29869403	29878501
Glyma.08g264500	8	29884509	29884863
Glyma.08g264600	8	29899252	29899986
Glyma.08g264700	8	29936916	29941761
Glyma.08g264800	8	30674750	30681852
Glyma.08g2649002	8	30711728	30717998
Glyma.08g2649001	8	30728817	30769536
Glyma.08g265000	8	31113343	31114110
Glyma.08g265100	8	31119761	31120752
Glyma.08g265200	8	31124717	31128646
Glyma.08g265300	8	31500301	31521787
Glyma.08g265400	8	31535503	31540996
Glyma.08g265500	8	31862510	31864729
Glyma.08g265600	8	31875408	31883340
Glyma.08g265700	8	32061918	32063178
Glyma.08g265800	8	32071316	32072900
Glyma.08g265900	8	32097848	32100692
Glyma.08g266000	8	32341649	32347173
Glyma.08g266100	8	32443512	32451259
Glyma.08g266200	8	33040773	33043338
Glyma.08g266300	8	33242722	33276443
Glyma.08g266400	8	33280559	33284210
Glyma.08g266500	8	33297870	33301780
Glyma.08g266600	8	33308231	33308470
Glyma.08g266700	8	33346551	33358781
Glyma.08g266800	8	33362535	33362804
Glyma.08g266900	8	33362868	33363281
Glyma.08g267000	8	33388524	33405079
Glyma.08g267100	8	33396339	33397003
Glyma.08g267200	8	33529683	33531692
Glyma.08g267300	8	33549334	33550508
Glyma.08g267400	8	33557052	33559664
Glyma.08g267500	8	33621165	33630007
Glyma.08g267600	8	33626485	33626919
Glyma.08g267700	8	33990552	33999278
Glyma.08g267800	8	34117742	34119732
Glyma.08g267900	8	34200941	34231300
Glyma.08g268000	8	34240894	34243025
Glyma.08g268100	8	34269935	34272369
Glyma.08g268200	8	34354465	34355229
Glyma.08g268300	8	34411815	34416483
Glyma.08g268400	8	34491504	34493162
Glyma.08g268500	8	34496390	34497390
Glyma.08g268600	8	34538807	34547523
Glyma.08g268700	8	34573720	34576769
Glyma.08g268800	8	34585785	34586717
Glyma.08g268900	8	34655702	34663660
Glyma.08g269000	8	34689149	34696405
Glyma.08g269100	8	34698525	34703160
Glyma.08g269200	8	34703106	34703747
Glyma.08g269300	8	34720452	34721917
Glyma.08g269400	8	34725311	34725918
Glyma.08g269500	8	34730237	34730995
Glyma.08g269600	8	34737456	34745250
Glyma.08g2697002	8	34771554	34773456
Glyma.08g2697001	8	34779685	34781569
Glyma.08g269800	8	34809754	34816757
Glyma.08g269900	8	34844097	34844830
Glyma.08g270000	8	34862931	34863938
Glyma.08g270100	8	34867288	34867681
Glyma.08g270200	8	34877081	34881980
Glyma.08g270300	8	34961355	34981784
Glyma.08g270400	8	35080244	35083659
Glyma.08g270500	8	35086933	35092980
Glyma.08g270600	8	35109679	35121678
Glyma.08g2707002	8	35142217	35143149
Glyma.08g2707003	8	35144785	35145341
Glyma.08g270800	8	35210516	35211445
Glyma.08g270900	8	35276739	35282515
Glyma.08g271000	8	35284023	35286868
Glyma.08g271100	8	35332739	35334819
Glyma.08g271200	8	35334860	35336787
Glyma.08g271300	8	35381107	35383562
Glyma.08g271400	8	35430082	35433244
Glyma.08g271500	8	35455972	35456669
Glyma.08g271600	8	35497943	35498989
Glyma.08g271700	8	35501221	35507438
Glyma.08g271800	8	35560079	35563720
Glyma.08g271900	8	35595941	35598644
Glyma.08g272000	8	35626727	35628570
Glyma.08g272100	8	35631805	35637288
Glyma.08g272200	8	35664570	35666331
Glyma.08g272300	8	35675486	35676313
Glyma.08g272400	8	35687830	35688348
Glyma.08g272500	8	35691369	35692926
Glyma.08g272600	8	35710572	35715639
Glyma.08g272700	8	35713566	35714166
Glyma.08g272800	8	35726734	35732830
Glyma.08g272900	8	35742897	35743708
Glyma.08g273000	8	35760331	35767570
Glyma.08g273100	8	35774636	35783047
Glyma.08g273200	8	35799382	35810728
Glyma.08g273300	8	35938282	35942061
Glyma.08g2734002	8	35946897	35948825
Glyma.08g2734001	8	35948951	35949870
Glyma.08g273500	8	35977445	35983071
Glyma.08g273600	8	36132934	36134336
Glyma.08g273700	8	36151870	36152428
Glyma.08g2738002	8	36158250	36161412
Glyma.08g2738001	8	36161958	36163403
Glyma.08g273900	8	36166032	36167265
Glyma.08g274000	8	36167885	36168545
Glyma.08g274100	8	36194262	36194577
Glyma.08g274200	8	36208930	36210770
Glyma.08g274300	8	36222959	36230895
Glyma.08g274400	8	36278968	36285240
Glyma.08g274500	8	36350242	36351539
Glyma.08g274600	8	36368945	36369753
Glyma.08g274700	8	36372601	36373456
Glyma.08g2748002	8	36381989	36382669
Glyma.08g2748001	8	36383882	36390774
Glyma.08g274900	8	36398529	36399299
Glyma.08g275000	8	36401134	36401979
Glyma.08g275100	8	36420701	36421535
Glyma.08g275200	8	36422747	36424421
Glyma.08g275300	8	36427729	36432643
Glyma.08g275400	8	36549901	36552153
Glyma.08g275500	8	36601114	36611101
Glyma.08g275600	8	36651048	36656774
Glyma.08g275700	8	36659265	36663033
Glyma.08g275800	8	36674979	36676072
Glyma.08g275900	8	36700264	36705106
Glyma.08g276000	8	36702897	36704053
Glyma.08g276100	8	36773916	36777352
Glyma.08g276200	8	36836251	36836862
Glyma.08g276300	8	36860925	36862604
Glyma.08g276400	8	36932330	36962634
Glyma.08g276500	8	36945246	36946902
Glyma.08g276600	8	36982457	36983539
Glyma.08g276700	8	37006500	37013328
Glyma.08g276800	8	37013741	37014285
Glyma.08g276900	8	37015942	37030120
Glyma.08g277000	8	37076771	37081298
Glyma.08g277100	8	37090667	37095048
Glyma.08g277200	8	37116694	37117781
Glyma.08g277300	8	37146756	37147048
Glyma.08g277400	8	37158142	37163045
Glyma.08g277500	8	37245110	37246063
Glyma.08g277600	8	37373871	37376504
Glyma.08g277700	8	37385809	37387314
Glyma.08g277800	8	37399638	37400295
Glyma.08g277900	8	37480344	37482014
Glyma.08g278000	8	37482005	37484820
Glyma.08g278100	8	37496095	37504108
Glyma.08g278200	8	37546834	37547286
Glyma.08g278300	8	37547892	37554661
Glyma.08g278400	8	37591124	37591629
Glyma.08g278500	8	37607976	37609702
Glyma.08g278600	8	37644036	37652610
Glyma.08g278700	8	37671156	37676247
Glyma.08g278800	8	37681056	37683256
Glyma.08g278900	8	37684844	37685951
Glyma.08g279000	8	37693361	37699677
Glyma.08g279100	8	37709666	37720904
Glyma.08g279200	8	37740249	37744075
Glyma.08g279300	8	37744749	37748701
Glyma.08g279400	8	37792249	37795778
Glyma.08g279500	8	37817126	37819423
Glyma.08g279600	8	37822762	37827173
Glyma.08g279700	8	37838082	37842366
Glyma.08g279800	8	37878681	37910732
Glyma.08g279900	8	37917153	37918281
Glyma.08g280000	8	37927757	37934464
Glyma.08g280100	8	37943658	37944861
Glyma.08g280200	8	37960989	37962100
Glyma.08g280300	8	37970246	37972217
Glyma.08g280400	8	38082253	38084759
Glyma.08g280500	8	38098981	38101097
Glyma.08g280600	8	38128174	38130821
Glyma.08g280700	8	38161264	38169532
Glyma.08g280800	8	38183869	38185137
Glyma.08g280900	8	38189239	38189826
Glyma.08g281000	8	38227594	38228190
Glyma.08g281100	8	38245406	38246002
Glyma.08g281200	8	38265253	38266038
Glyma.08g281300	8	38323492	38323907
Glyma.08g281400	8	38526718	38532888
Glyma.08g281500	8	38536040	38546134
Glyma.08g281600	8	38558273	38559152
Glyma.08g281700	8	38594394	38598383
Glyma.08g281800	8	38600555	38601970
Glyma.08g281900	8	38659707	38660771
Glyma.08g282000	8	38696279	38698329
Glyma.08g282100	8	38706805	38712876
Glyma.08g282200	8	38713563	38714322
Glyma.08g282300	8	38714449	38718624
Glyma.08g282400	8	38720998	38729938
Glyma.08g282500	8	38742075	38742644
Glyma.08g282600	8	38827430	38844907
Glyma.08g282700	8	38846395	38846990
Glyma.08g282800	8	38862402	38870925
Glyma.08g282900	8	38888193	38890280
Glyma.08g283000	8	38888374	38888553
Glyma.08g283100	8	38896309	38905618
Glyma.08g283200	8	38941819	38943404
Glyma.08g283300	8	38946687	38952537
Glyma.08g283400	8	38963707	38974279
Glyma.08g283500	8	38975072	38978280
Glyma.08g283600	8	38985187	38989955
Glyma.08g283700	8	39024261	39041053
Glyma.08g283800	8	39093083	39093418
Glyma.08g283900	8	39107040	39113280
Glyma.08g284000	8	39137710	39140974
Glyma.08g284100	8	39177723	39182470
Glyma.08g284200	8	39215505	39218060
Glyma.08g284300	8	39222808	39231709
Glyma.08g284400	8	39226634	39228060
Glyma.08g284500	8	39303192	39307293
Glyma.08g284600	8	39340778	39341932
Glyma.08g284700	8	39383246	39386145
Glyma.08g284800	8	39388984	39391813
Glyma.08g284900	8	39392131	39396211
Glyma.08g285000	8	39397179	39407386
Glyma.08g285100	8	39425899	39427393
Glyma.08g285200	8	39432036	39435275
Glyma.08g285300	8	39461533	39468918
Glyma.08g285400	8	39492325	39497806
Glyma.08g285500	8	39520931	39525766
Glyma.08g285600	8	39530044	39533872
Glyma.08g285700	8	39548518	39556712
Glyma.08g285800	8	39557669	39561263
Glyma.08g285900	8	39563061	39566326
Glyma.08g286000	8	39576259	39578840
Glyma.08g286100	8	39584758	39591690
Glyma.08g286200	8	39592442	39595940
Glyma.08g286300	8	39614518	39615796
Glyma.08g286400	8	39627910	39628653
Glyma.08g286500	8	39636847	39640434
Glyma.08g286600	8	39640495	39646964
Glyma.08g286700	8	39678532	39684724
Glyma.08g286800	8	39695542	39699237
Glyma.08g286900	8	39716902	39723312
Glyma.08g287000	8	39762503	39762892
Glyma.08g287100	8	39763114	39763377
Glyma.08g287200	8	39771434	39785200
Glyma.08g287300	8	39784788	39789555
Glyma.08g287400	8	39796495	39798047
Glyma.08g287500	8	39861770	39864283
Glyma.08g287600	8	39864922	39871638
Glyma.08g287700	8	39874794	39876897
Glyma.08g287800	8	39879349	39885488
Glyma.08g287900	8	39897648	39900406
Glyma.08g288000	8	39916440	39920627
Glyma.08g288100	8	40029168	40038088
Glyma.08g288200	8	40038802	40039292
Glyma.08g288300	8	40043816	40047336
Glyma.08g288400	8	40048746	40056206
Glyma.08g2885001	8	40076794	40083604
Glyma.08g288600	8	40103772	40109141
Glyma.08g288700	8	40110540	40115709
Glyma.08g288800	8	40141307	40144806
Glyma.08g288900	8	40147254	40151615
Glyma.08g289000	8	40174954	40175844
Glyma.08g289100	8	40180178	40198929
Glyma.08g289200	8	40206328	40208502
Glyma.08g289300	8	40219284	40219505
Glyma.08g289400	8	40244537	40248440
Glyma.08g289500	8	40268626	40272465
Glyma.08g289600	8	40293040	40298247
Glyma.08g289700	8	40299121	40299727
Glyma.08g289800	8	40300121	40302021
Glyma.08g289900	8	40303857	40306382
Glyma.08g290000	8	40308945	40311674
Glyma.08g290100	8	40317466	40326230
Glyma.08g290200	8	40344920	40350565
Glyma.08g290300	8	40352696	40355160
Glyma.08g290400	8	40376407	40380150
Glyma.08g290500	8	40380941	40381129
Glyma.08g290600	8	40419772	40425069
Glyma.08g290700	8	40435974	40438268
Glyma.08g290800	8	40464421	40465898
Glyma.08g290900	8	40465632	40470030
Glyma.08g291000	8	40477873	40482536
Glyma.08g291100	8	40485508	40487495
Glyma.08g291200	8	40502397	40502759
Glyma.08g291300	8	40517240	40524755
Glyma.08g291400	8	40525434	40526407
Glyma.08g291500	8	40538392	40539246
Glyma.08g291600	8	40540912	40547562
Glyma.08g291700	8	40556904	40560326
Glyma.08g291800	8	40563285	40583655
Glyma.08g291900	8	40587580	40589748
Glyma.08g292000	8	40599500	40603216
Glyma.08g292100	8	40609958	40610929
Glyma.08g292200	8	40618981	40620114
Glyma.08g292300	8	40622140	40623645
Glyma.08g292400	8	40658164	40659789
Glyma.08g292500	8	40666521	40668445
Glyma.08g292600	8	40682348	40685793
Glyma.08g292700	8	40686223	40691800
Glyma.08g292800	8	40707600	40718759
Glyma.08g292900	8	40731010	40742548
Glyma.08g293000	8	40766032	40774356
Glyma.08g293100	8	40794823	40799995
Glyma.08g293200	8	40819171	40821385
Glyma.08g293300	8	40839812	40841201
Glyma.08g293400	8	40855392	40861066
Glyma.08g293500	8	40858596	40858983
Glyma.08g293600	8	40864888	40871535
Glyma.08g293700	8	40874414	40875137
Glyma.08g293800	8	40882277	40884150
Glyma.08g293900	8	40886544	40909836
Glyma.08g294000	8	40917034	40919770
Glyma.08g294100	8	40942057	40946704
Glyma.08g294200	8	40947485	40949901
Glyma.08g294300	8	40952622	40956864
Glyma.08g294400	8	40960608	40963642
Glyma.08g294500	8	40966355	40969549
Glyma.08g294600	8	40980862	40982155
Glyma.08g294700	8	40984329	40988400
Glyma.08g294800	8	40993044	41000711
Glyma.08g294900	8	41001850	41004220
Glyma.08g295000	8	41005050	41008145
Glyma.08g295100	8	41010619	41011111
Glyma.08g295200	8	41016622	41016894
Glyma.08g295300	8	41017280	41017498
Glyma.08g295400	8	41025657	41032463
Glyma.08g295500	8	41043148	41045813
Glyma.08g295600	8	41047091	41048525
Glyma.08g295700	8	41061987	41070586
Glyma.08g295800	8	41099971	41102624
Glyma.08g295900	8	41116789	41120604
Glyma.08g296000	8	41144442	41151533
Glyma.08g296100	8	41173396	41178023
Glyma.08g296200	8	41183570	41184334
Glyma.08g296300	8	41214693	41222812
Glyma.08g296400	8	41235434	41239716
Glyma.08g296500	8	41240939	41245839
Glyma.08g296600	8	41257052	41258823
Glyma.08g296700	8	41261011	41263682
Glyma.08g2968002	8	41284713	41285100
Glyma.08g2968001	8	41285540	41294507
Glyma.08g296900	8	41296973	41300934
Glyma.08g297000	8	41325453	41328265
Glyma.08g297100	8	41332796	41338281
Glyma.08g297200	8	41339555	41342935
Glyma.08g297300	8	41347383	41356753
Glyma.08g297400	8	41357829	41362123
Glyma.08g297500	8	41377496	41382914
Glyma.08g297600	8	41400649	41402905
Glyma.08g297700	8	41411527	41414857
Glyma.08g297800	8	41469635	41471199
Glyma.08g297900	8	41476347	41480135
Glyma.08g298000	8	41512038	41512481
Glyma.08g298100	8	41521393	41524748
Glyma.08g298200	8	41522026	41532742
Glyma.08g298300	8	41569050	41569607
Glyma.08g298400	8	41571099	41573570
Glyma.08g298500	8	41583369	41589026
Glyma.08g298600	8	41598985	41600290
Glyma.08g298700	8	41608700	41610451
Glyma.08g298800	8	41681200	41682157
Glyma.08g298900	8	41682158	41684546
Glyma.08g299000	8	41713137	41714095
Glyma.08g299100	8	41723926	41724846
Glyma.08g299200	8	41725931	41732948
Glyma.08g299300	8	41736393	41739248
Glyma.08g299400	8	41742211	41745739
Glyma.08g299500	8	41766583	41769040
Glyma.08g299600	8	41774832	41776409
Glyma.08g299700	8	41781770	41782810
Glyma.08g299800	8	41794994	41795628
Glyma.08g299900	8	41805711	41808617
Glyma.08g300000	8	41811810	41811950
Glyma.08g300100	8	41817877	41825320
Glyma.08g300200	8	41827964	41828248
Glyma.08g300400	8	41829973	41842488
Glyma.08g300300	8	41830570	41831412
Glyma.08g300500	8	41864566	41866167
Glyma.08g300600	8	41873769	41874428
Glyma.08g300700	8	41876221	41881324
Glyma.08g300800	8	41889602	41900763
Glyma.08g300900	8	41901684	41902913
Glyma.08g301000	8	41903190	41903849
Glyma.08g301100	8	41912242	41915166
Glyma.08g301200	8	41918479	41923861
Glyma.08g301300	8	41930970	41932685
Glyma.08g301400	8	41938177	41938983
Glyma.08g301500	8	41940077	41941109
Glyma.08g301600	8	41943879	41944529
Glyma.08g301700	8	41961623	41967191
Glyma.08g301800	8	41974735	41977046
Glyma.08g301900	8	42005927	42007810
Glyma.08g302000	8	42016172	42027528
Glyma.08g302100	8	42028643	42028931
Glyma.08g302200	8	42036629	42039848
Glyma.08g302300	8	42041396	42043564
Glyma.08g302400	8	42045468	42050607
Glyma.08g302500	8	42062281	42066029
Glyma.08g302600	8	42073162	42078816
Glyma.08g302700	8	42080489	42080731
Glyma.08g302800	8	42083866	42090481
Glyma.08g302900	8	42095853	42100678
Glyma.08g303000	8	42113328	42120766
Glyma.08g303100	8	42122905	42124847
Glyma.08g303200	8	42127798	42132919
Glyma.08g303300	8	42133864	42138108
Glyma.08g303400	8	42138179	42146447
Glyma.08g303500	8	42149156	42150805
Glyma.08g303600	8	42159266	42160966
Glyma.08g303700	8	42161429	42166377
Glyma.08g303800	8	42173320	42178941
Glyma.08g303900	8	42216731	42222444
Glyma.08g304000	8	42224917	42230450
Glyma.08g304100	8	42243932	42248747
Glyma.08g304200	8	42258538	42261523
Glyma.08g304300	8	42264676	42272830
Glyma.08g304400	8	42279583	42284075
Glyma.08g304500	8	42283548	42285369
Glyma.08g304600	8	42285064	42286192
Glyma.08g304700	8	42288438	42292108
Glyma.08g304800	8	42295735	42296406
Glyma.08g304900	8	42301022	42301618
Glyma.08g305000	8	42321059	42323131
Glyma.08g305100	8	42327694	42339914
Glyma.08g305200	8	42348633	42350642
Glyma.08g305300	8	42353314	42354807
Glyma.08g305400	8	42355466	42359146
Glyma.08g305500	8	42363879	42368239
Glyma.08g305600	8	42373348	42375434
Glyma.08g305700	8	42378890	42380737
Glyma.08g305800	8	42384802	42395789
Glyma.08g305900	8	42407610	42409300
Glyma.08g306000	8	42413195	42414844
Glyma.08g306100	8	42418077	42419715
Glyma.08g306200	8	42421352	42424944
Glyma.08g306300	8	42437118	42442901
Glyma.08g306400	8	42445610	42446769
Glyma.08g306500	8	42454664	42457946
Glyma.08g306600	8	42466073	42470867
Glyma.08g306700	8	42473455	42475589
Glyma.08g306800	8	42481971	42483825
Glyma.08g306900	8	42490300	42491934
Glyma.08g307000	8	42494732	42497558
Glyma.08g307100	8	42522640	42529053
Glyma.08g307200	8	42535940	42540755
Glyma.08g307300	8	42550493	42552853
Glyma.08g307400	8	42555294	42558130
Glyma.08g307500	8	42570077	42570568
Glyma.08g307600	8	42583810	42586495
Glyma.08g307700	8	42602629	42604904
Glyma.08g307800	8	42608020	42613392
Glyma.08g307900	8	42614573	42623349
Glyma.08g308000	8	42642515	42646121
Glyma.08g308100	8	42649722	42651660
Glyma.08g308200	8	42653509	42690635
Glyma.08g308300	8	42704291	42708075
Glyma.08g308400	8	42710937	42711485
Glyma.08g308500	8	42715173	42715806
Glyma.08g308600	8	42723482	42730535
Glyma.08g3087002	8	42738817	42739864
Glyma.08g3087001	8	42741611	42763570
Glyma.08g308800	8	42765584	42768739
Glyma.08g308900	8	42777548	42782877
Glyma.08g309000	8	42793155	42801293
Glyma.08g309100	8	42803307	42807852
Glyma.08g309200	8	42817151	42820147
Glyma.08g309300	8	42830860	42835159
Glyma.08g309400	8	42838591	42847776
Glyma.08g309500	8	42874581	42881401
Glyma.08g309600	8	42887348	42891543
Glyma.08g309700	8	42897736	42900098
Glyma.08g309800	8	42902968	42905220
Glyma.08g309900	8	42930914	42939412
Glyma.08g310000	8	42940138	42940455
Glyma.08g310100	8	42947627	42957040
Glyma.08g310200	8	42953781	42953936
Glyma.08g310300	8	42975836	42981118
Glyma.08g310400	8	42986078	42989545
Glyma.08g310500	8	42986734	42987835
Glyma.08g310600	8	42989750	42992201
Glyma.08g310700	8	42992350	42994696
Glyma.08g310800	8	42995580	43004880
Glyma.08g310900	8	43019405	43021509
Glyma.08g311000	8	43023557	43033756
Glyma.08g311100	8	43039014	43044206
Glyma.08g311200	8	43045422	43053149
Glyma.08g311300	8	43058380	43062040
Glyma.08g311400	8	43069366	43076136
Glyma.08g311500	8	43082463	43084814
Glyma.08g311600	8	43085790	43087646
Glyma.08g311700	8	43088235	43108761
Glyma.08g311800	8	43108900	43109765
