num	chr	marker	cm	bp	group	h	K
3053	Chr16	16_32292902	179.428	32292902	16	h54410	0.109637603
3054	Chr16	16_32516241	181.577	32516241	16	h54446	0.052855211
3055	Chr16	16_32511966	183.974	32511966	16	h54446	0.060404016
3056	Chr16	16_32691336	185.481	32691336	16	h54446	0.066212696
3057	Chr16	16_32707283	186.671	32707283	16	h54446	0.043703336
3058	Chr16	16_32732667	187.014	32732667	16	h54446	0.081567765
3059	Chr16	16_32827501	188.078	32827501	16	h54446	0.207098357
3060	Chr16	16_33137940	189.033	33137940	16	h54517	0.162639082
3061	Chr16	16_33138065	189.625	33138065	16	h54517	0.135923593
3062	Chr16	16_33365696	190.463	33365696	16	h54523	0.837354302
3063	Chr16	16_32572960	191.028	32572960	16	h54446	0.742766387
3064	Chr16	16_32644453	191.895	32644453	16	h54446	0.235357462
3065	Chr16	16_33673328	194.545	33673328	16	h54553	0.226396265
3066	Chr16	16_33995049	199.53	33995049	16	h54564	0.05190798
3067	Chr16	16_34089945	201.946	34089945	16	h54577	0.106365972
3068	Chr16	16_34258889	202.92	34258889	16	h54597	0.086733855
3069	Chr16	16_34258925	205.508	34258925	16	h54597	0.551327349
3070	Chr16	16_35210504	206.371	35210504	16	h54687	0.612354216
3071	Chr16	16_35701338	210.392	35701338	16	h54687	0.17526434
3072	Chr16	16_36328692	213.138	36328692	16	h54733	0.194100154
3073	Chr16	16_36231890	213.744	36231890	16	h54733	0.121179637
3074	Chr16	16_36058388	215.844	36058388	16	h54715	0.127862448
3075	Chr16	16_36553468	218.704	36553468	16	h54801	0.135121319
3076	Chr16	16_36249524	221.833	36249524	16	h54733	0.074184256
3077	Chr16	16_36309464	223.003	36309464	16	h54733	0.032425729
3078	Chr16	16_36329609	224.482	36329609	16	h54733	0.117199779
3079	Chr16	16_36914673	227.132	36914673	16	h54843	0.139883206
3080	Chr16	16_36829436	228.577	36829436	16	h54811	0.034116826
3081	Chr16	16_36813394	230.312	36813394	16	h54811	0.060054625
3082	Chr16	16_36945432	231.503	36945432	16	h54843	0.087735414
3083	Chr16	16_37132019	234.391	37132019	16	h54859	0.087807292
3084	Chr16	16_37373459	236.566	37373459	16	h54911	0.129494654
3086	Chr17	17_2365852	0	2365852	17	h55135	0.080919386
3087	Chr17	17_2386110	1.462	2386110	17	h55135	0.011372058
3088	Chr17	17_2380884	2.05	2380884	17	h55135	0.004472753
3089	Chr17	17_2380846	2.708	2380846	17	h55135	0.087446089
3090	Chr17	17_2141148	4.079	2141148	17	h55120	0.123708615
3091	Chr17	17_2118357	4.393	2118357	17	h55120	0.232415261
3092	Chr17	17_1602159	5.709	1602159	17	h55089	0.351752399
3093	Chr17	17_1876999	6.592	1876999	17	h55100	0.170362758
3094	Chr17	17_1903609	7.495	1903609	17	h55113	0.293628782
3095	Chr17	17_1144458	8.856	1144458	17	h55048	0.300785914
3096	Chr17	17_981455	12.579	981455	17	h55034	0.214354275
3097	Chr17	17_254715	14.467	254715	17	h54988	0.37947276
3098	Chr17	17_140639	14.772	140639	17	h54988	0.204009836
3099	Chr17	17_129895	15.088	129895	17	h54988	0.757369969
3100	Chr17	17_608174	15.411	608174	17	h55011	0.895969969
3101	Chr17	17_423010	16.006	423010	17	h54988	0.212631008
3102	Chr17	17_496580	16.651	496580	17	h54988	0.28510166
3103	Chr17	17_664440	17.019	664440	17	h55011	0.228075652
3104	Chr17	17_664430	18.019	664430	17	h55011	0.233747737
3105	Chr17	17_52959	19.327	52959	17	h54988	0.375154825
3106	Chr17	17_207381	19.873	207381	17	h54988	0.150717878
3107	Chr17	17_191952	20.702	191952	17	h54988	0.028245621
3108	Chr17	17_138125	22.123	138125	17	h54988	0.138243798
3109	Chr17	17_342612	22.98	342612	17	h54988	0.143831072
3110	Chr17	17_385142	23.847	385142	17	h54988	0.094065244
3111	Chr17	17_186402	25.276	186402	17	h54988	0.16274771
3112	Chr17	17_129917	25.579	129917	17	h54988	0.350934267
3113	Chr17	17_766497	26.814	766497	17	h55019	0.273354507
3114	Chr17	17_811167	28.243	811167	17	h55019	0.114809434
3115	Chr17	17_1073993	29.568	1073993	17	h55038	0.099192281
3116	Chr17	17_1073985	29.884	1073985	17	h55038	0.073605568
3117	Chr17	17_1331413	31.633	1331413	17	h55049	0.073635427
3118	Chr17	17_1331388	31.927	1331388	17	h55049	0.059687055
3119	Chr17	17_1402365	32.522	1402365	17	h55049	0.139509854
3120	Chr17	17_1536379	33.361	1536379	17	h55089	0.161641396
3121	Chr17	17_1755866	34.703	1755866	17	h55100	0.247824975
3122	Chr17	17_2251688	36.196	2251688	17	h55135	0.358213243
3123	Chr17	17_2914655	37.921	2914655	17	h55217	0.208644382
3124	Chr17	17_2875861	39.098	2875861	17	h55217	0.05651311
3125	Chr17	17_3197807	43.119	3197807	17	h55248	0.095912549
3126	Chr17	17_3566388	46.417	3566388	17	h55299	0.083273537
3127	Chr17	17_3433472	48.843	3433472	17	h55283	0.096323721
3128	Chr17	17_3923424	52.397	3923424	17	h55356	0.112323948
3129	Chr17	17_3800271	53.816	3800271	17	h55331	0.083172235
3130	Chr17	17_3853653	54.487	3853653	17	h55331	0.143967392
3131	Chr17	17_4288123	56.572	4288123	17	h55407	0.128506057
3132	Chr17	17_4217848	58.017	4217848	17	h55382	0.095026213
3133	Chr17	17_4496161	59.985	4496161	17	h55409	0.079951728
3134	Chr17	17_4475625	61.096	4475625	17	h55409	0.010962164
3135	Chr17	17_4479041	62.089	4479041	17	h55409	0.033447995
3136	Chr17	17_4656781	64.89	4656781	17	h55439	0.032738903
3137	Chr17	17_4655396	65.575	4655396	17	h55439	0.015916831
3138	Chr17	17_4635124	66.255	4635124	17	h55439	0.077839511
3139	Chr17	17_4706239	66.82	4706239	17	h55455	0.109840352
3140	Chr17	17_4891802	68.798	4891802	17	h55469	0.070709827
3141	Chr17	17_4931696	69.636	4931696	17	h55478	0.079309472
3142	Chr17	17_5088557	71.049	5088557	17	h55502	0.055514554
3143	Chr17	17_5088580	72.454	5088580	17	h55502	0.013907521
3144	Chr17	17_5113710	73.358	5113710	17	h55502	0.05593852
3145	Chr17	17_5266060	75.17	5266060	17	h55502	0.089256422
3146	Chr17	17_5373432	76.307	5373432	17	h55537	0.102858479
3147	Chr17	17_5525889	77.677	5525889	17	h55538	0.155353455
3148	Chr17	17_6309627	81.607	6309627	17	h55584	0.100758338
3149	Chr17	17_6306928	82.897	6306928	17	h55584	0.003012524
3150	Chr17	17_6309386	83.522	6309386	17	h55584	0.00222189
3151	Chr17	17_6309991	84.706	6309991	17	h55584	0.011467652
3152	Chr17	17_6343179	86.186	6343179	17	h55584	0.205160666
3153	Chr17	17_5785771	87.623	5785771	17	h55560	0.193982738
3154	Chr17	17_5785809	88.178	5785809	17	h55560	0.016082418
3155	Chr17	17_5872405	90.876	5872405	17	h55567	0.07444196
3156	Chr17	17_6013134	92.081	6013134	17	h55568	0.080168834
3157	Chr17	17_5937531	93.817	5937531	17	h55568	0.134987811
3158	Chr17	17_6328115	95.542	6328115	17	h55584	0.191412238
3159	Chr17	17_6146223	96.705	6146223	17	h55583	0.128500659
3160	Chr17	17_6206182	97.301	6206182	17	h55583	0.108745347
3161	Chr17	17_6349604	98.528	6349604	17	h55584	0.121523163
3162	Chr17	17_6659448	100.984	6659448	17	h55596	0.063112798
3163	Chr17	17_6659429	101.265	6659429	17	h55596	0.098001693
3164	Chr17	17_6836359	102.168	6836359	17	h55637	0.325160452
3165	Chr17	17_6970857	102.464	6970857	17	h55637	0.278180094
3166	Chr17	17_7068957	103.426	7068957	17	h55637	0.099548783
3167	Chr17	17_7161709	104.381	7161709	17	h55644	0.066025907
3168	Chr17	17_7288188	108.002	7288188	17	h55644	0.059607764
3169	Chr17	17_7711052	113.019	7711052	17	h55706	0.199104887
3170	Chr17	17_7813705	113.346	7813705	17	h55706	0.316784642
3171	Chr17	17_8226048	114.636	8226048	17	h55802	0.214770113
3172	Chr17	17_8319788	115.489	8319788	17	h55802	0.461521806
3173	Chr17	17_8041691	115.831	8041691	17	h55744	0.40753905
3174	Chr17	17_8042370	116.183	8042370	17	h55744	0.186335746
3175	Chr17	17_7918542	116.517	7918542	17	h55744	0.223687488
3176	Chr17	17_7991726	117.472	7991726	17	h55744	0.1277271
3177	Chr17	17_8156242	118.392	8156242	17	h55802	0.230213777
3178	Chr17	17_8747051	120.49	8747051	17	h55842	0.186867503
3179	Chr17	17_8914634	122.309	8914634	17	h55858	0.160730276
3180	Chr17	17_9185933	123.492	9185933	17	h55858	0.198798189
3181	Chr17	17_9138314	123.775	9138314	17	h55858	0.228771932
3182	Chr17	17_9048059	124.087	9048059	17	h55858	0.287466636
3183	Chr17	17_9615940	126.075	9615940	17	h55912	0.185670202
3184	Chr17	17_9802307	128.25	9802307	17	h55915	0.044835921
3185	Chr17	17_9803435	128.533	9803435	17	h55915	0.034688879
3186	Chr17	17_9885698	129.791	9885698	17	h55915	0.063914948
3187	Chr17	17_9846924	130.412	9846924	17	h55915	0.150535954
3188	Chr17	17_10208693	131.928	10208693	17	h55915	0.174931836
3189	Chr17	17_10413467	133.769	10413467	17	h55915	0.059247236
3190	Chr17	17_10417666	134.347	10417666	17	h55915	0.081957977
3191	Chr17	17_10116269	136.271	10116269	17	h55915	0.200231697
3192	Chr17	17_10417377	137.506	10417377	17	h55915	0.16171518
3193	Chr17	17_10462839	138.077	10462839	17	h55994	0.04007253
3194	Chr17	17_10462996	138.375	10462996	17	h55994	0.055744929
3195	Chr17	17_10709001	140.592	10709001	17	h55994	0.140731245
3196	Chr17	17_10871828	141.547	10871828	17	h55994	0.13798606
3197	Chr17	17_11101231	143.722	11101231	17	h55994	0.056795608
3198	Chr17	17_11095548	144.422	11095548	17	h55994	0.009500453
3199	Chr17	17_11059941	147.694	11059941	17	h55994	0.086088839
3200	Chr17	17_11517052	150.528	11517052	17	h56031	0.117796949
3201	Chr17	17_11630283	152.052	11630283	17	h56031	0.065512508
3202	Chr17	17_11801370	155.068	11801370	17	h56031	0.028408582
3203	Chr17	17_11801491	156.402	11801491	17	h56031	0.059893982
3204	Chr17	17_11976249	157.862	11976249	17	h56078	0.124819562
3205	Chr17	17_12398690	161.113	12398690	17	h56099	0.074740918
3206	Chr17	17_12355917	163.302	12355917	17	h56099	0.088405958
3207	Chr17	17_12574525	164.692	12574525	17	h56111	0.138851367
3208	Chr17	17_12737227	166.043	12737227	17	h56183	0.088666723
3209	Chr17	17_12801527	167.173	12801527	17	h56183	0.080071321
3210	Chr17	17_13134063	170.394	13134063	17	h56215	0.086212922
3211	Chr17	17_13378635	173.929	13378635	17	h56365	0.06395998
3212	Chr17	17_13622499	178.081	13622499	17	h56365	0.227714297
3213	Chr17	17_13860119	178.68	13860119	17	h56366	0.364944745
3214	Chr17	17_14193314	179.68	14193314	17	h56424	1.02059432
3215	Chr17	17_15267642	180.309	15267642	17	h56460	1.159913882
3216	Chr17	17_13976672	182.419	13976672	17	h56424	0.385940106
3217	Chr17	17_13632893	184.567	13632893	17	h56365	0.210695063
3218	Chr17	17_13860785	185.439	13860785	17	h56366	0.172107671
3219	Chr17	17_13813134	186.014	13813134	17	h56366	0.249507512
3220	Chr17	17_14502268	187.67	14502268	17	h56424	0.228748314
3221	Chr17	17_14430438	189.407	14430438	17	h56424	0.241037323
3222	Chr17	17_14024974	190.327	14024974	17	h56424	0.537042525
3223	Chr17	17_15088391	192.006	15088391	17	h56459	0.474896524
3224	Chr17	17_14739369	193.109	14739369	17	h56459	0.188147728
3225	Chr17	17_14701474	193.742	14701474	17	h56424	0.452572672
3226	Chr17	17_15514633	194.704	15514633	17	h56471	1.510569908
3227	Chr17	17_18269272	195.97	18269272	17	h56548	1.969705803
3228	Chr17	17_17085929	196.641	17085929	17	h56536	1.516323901
3229	Chr17	17_15716574	197.72	15716574	17	h56472	1.550378768
3230	Chr17	17_18262583	199.11	18262583	17	h56548	0.957902308
3231	Chr17	17_18321820	199.814	18321820	17	h56548	0.064504905
3232	Chr17	17_18349682	200.435	18349682	17	h56548	0.349993861
3233	Chr17	17_18711309	200.987	18711309	17	h56549	0.344485688
3234	Chr17	17_18701831	201.267	18701831	17	h56549	0.286675397
3235	Chr17	17_19041177	201.896	19041177	17	h56573	1.197252632
3236	Chr17	17_21116927	203.015	21116927	17	h56614	4.216632669
3237	Chr17	17_23689027	203.406	23689027	17	h56667	5.312887737
3238	Chr17	17_26599190	204.125	26599190	17	h56730	4.001544761
3239	Chr17	17_24170467	204.739	24170467	17	h56683	7.336384851
3240	Chr17	17_30332854	205.314	30332854	17	h56817	5.845079451
3241	Chr17	17_30956524	205.955	30956524	17	h56818	1.855150419
3242	Chr17	17_32842549	206.644	32842549	17	h56926	1.571685623
3243	Chr17	17_33489362	208.237	33489362	17	h56926	0.76053035
3244	Chr17	17_34937781	209.536	34937781	17	h56937	0.557879018
3245	Chr17	17_34937549	209.853	34937549	17	h56937	0.292570871
3246	Chr17	17_34097752	211.29	34097752	17	h56926	0.562125521
3247	Chr17	17_35028978	213.015	35028978	17	h56937	0.776552933
3248	Chr17	17_34684468	213.355	34684468	17	h56926	0.551813512
3249	Chr17	17_34746818	214.045	34746818	17	h56926	0.050951226
3250	Chr17	17_34739917	214.643	34739917	17	h56926	0.005772601
3251	Chr17	17_34739920	215.235	34739920	17	h56926	0.464506162
3252	Chr17	17_33331545	216.751	33331545	17	h56926	1.746542255
3253	Chr17	17_30941825	217.683	30941825	17	h56818	1.434998341
3254	Chr17	17_31541733	219.644	31541733	17	h56818	0.436531143
3255	Chr17	17_33292503	222.731	33292503	17	h56926	0.595004963
3256	Chr17	17_33086334	223.062	33086334	17	h56926	0.347283988
3257	Chr17	17_33133800	223.724	33133800	17	h56926	0.255389017
3258	Chr17	17_33298893	224.1	33298893	17	h56926	0.520246593
3259	Chr17	17_32886923	224.785	32886923	17	h56926	2.844543043
3260	Chr17	17_25316470	226.273	25316470	17	h56729	4.184880893
3261	Chr17	17_29179492	227.45	29179492	17	h56790	4.456585855
3262	Chr17	17_24460647	228.288	24460647	17	h56683	3.594026889
3263	Chr17	17_22438138	229.587	22438138	17	h56667	6.981504669
3264	Chr17	17_31171987	230.291	31171987	17	h56818	7.727161487
3265	Chr17	17_35159147	231.599	35159147	17	h56937	1.678499477
3266	Chr17	17_35806515	233.696	35806515	17	h57134	0.344705746
3267	Chr17	17_36666897	235.956	36666897	17	h57202	0.2425116
3268	Chr17	17_36601695	236.581	36601695	17	h57202	0.245676937
3269	Chr17	17_36727867	236.907	36727867	17	h57203	0.240159068
3270	Chr17	17_36666857	237.561	36666857	17	h57202	0.088962731
3271	Chr17	17_37936427	252.561	37936427	17	h57408	0.065434113
3272	Chr17	17_38080203	255.671	38080203	17	h57408	0.029855621
3273	Chr17	17_38115712	258.305	38115712	17	h57408	0.055155691
3274	Chr17	17_38365728	260.887	38365728	17	h57571	0.094699387
3275	Chr17	17_38549754	262.875	38549754	17	h57582	0.066893286
3276	Chr17	17_38663681	265.639	38663681	17	h57617	0.02608334
3277	Chr17	17_38656663	266.28	38656663	17	h57617	0.005493337
3278	Chr17	17_38656687	266.909	38656687	17	h57617	0.031805382
3279	Chr17	17_38356370	271.633	38356370	17	h57571	0.062006571
3280	Chr17	17_39262978	286.633	39262978	17	h57715	0.05380206
3281	Chr17	17_39433946	290.258	39433946	17	h57742	0.04509364
3282	Chr17	17_39504763	291.904	39504763	17	h57747	0.039208697
3283	Chr17	17_39491278	292.285	39491278	17	h57747	0.024227768
3284	Chr17	17_39504797	293.32	39504797	17	h57747	0.147222283
3285	Chr17	17_39745942	294.177	39745942	17	h57778	0.197176909
3286	Chr17	17_39812369	294.765	39812369	17	h57808	0.389315762
3287	Chr17	17_39598692	295.086	39598692	17	h57777	0.334037684
3288	Chr17	17_39602638	296.72	39602638	17	h57777	0.003825293
3289	Chr17	17_39618057	299.665	39618057	17	h57777	0.054071762
3290	Chr17	17_39725287	300.707	39725287	17	h57778	0.061409971
3291	Chr17	17_39738648	301.378	39738648	17	h57778	0.049616554
3292	Chr17	17_39876270	303.113	39876270	17	h57817	0.058666858
3293	Chr17	17_39975217	305.716	39975217	17	h57819	0.117154583
3294	Chr17	17_40316184	307.453	40316184	17	h57945	0.109478636
3295	Chr17	17_40275100	309.266	40275100	17	h57945	0.021509828
3296	Chr17	17_40311237	311.041	40311237	17	h57945	0.041800348
3297	Chr17	17_40601264	315.627	40601264	17	h57969	0.036904289
3298	Chr17	17_40589313	316.758	40589313	17	h57969	0.013723612
3299	Chr17	17_40573496	317.695	40573496	17	h57963	0.037079475
3300	Chr17	17_40650421	319.038	40650421	17	h57978	0.077583613
3301	Chr17	17_40877425	321.357	40877425	17	h58016	0.06247225
3302	Chr17	17_40847339	322.469	40847339	17	h58016	0.052519659
3303	Chr17	17_40790411	323.199	40790411	17	h57998	0.039646907
3304	Chr17	17_40789427	323.95	40789427	17	h57998	0.050748133
3305	Chr17	17_41004326	326.095	41004326	17	h58031	0.067756593
3306	Chr17	17_40908766	328.8	40908766	17	h58023	0.079150456
3308	Chr18	18_475000	0	475000	18	h58112	0.109227047
3309	Chr18	18_280602	2.036	280602	18	h58112	0.056685348
3310	Chr18	18_316168	4.024	316168	18	h58112	0.06731258
3311	Chr18	18_143167	5.506	143167	18	h58112	0.084865765
3312	Chr18	18_30337	7.635	30337	18	h58112	0.140328917
3313	Chr18	18_468357	9.559	468357	18	h58112	0.170747516
3314	Chr18	18_665745	11.293	665745	18	h58112	0.076594235
3315	Chr18	18_830129	15.47	830129	18	h58263	0.019749065
3316	Chr18	18_830302	16.675	830302	18	h58263	0.027934062
3317	Chr18	18_1087638	21.293	1087638	18	h58263	0.057262439
3318	Chr18	18_1051123	21.914	1051123	18	h58263	0.128030216
3319	Chr18	18_1231616	22.829	1231616	18	h58263	0.099724258
3320	Chr18	18_1235391	24.554	1235391	18	h58263	0.020318323
3321	Chr18	18_1347929	27.481	1347929	18	h58264	0.033747903
3322	Chr18	18_1450525	31.013	1450525	18	h58264	0.056514357
3323	Chr18	18_1748994	34.567	1748994	18	h58361	0.053878383
3324	Chr18	18_1826027	37.807	1826027	18	h58372	0.029679407
3325	Chr18	18_1935303	40.878	1935303	18	h58404	0.113276011
3326	Chr18	18_2419218	43.412	2419218	18	h58464	0.095497831
3327	Chr18	18_2419195	44.269	2419195	18	h58464	0.019333336
3328	Chr18	18_2372634	45.474	2372634	18	h58457	0.056119558
3329	Chr18	18_2208434	47.705	2208434	18	h58435	0.04588818
3330	Chr18	18_2180205	49.258	2180205	18	h58435	0.072055715
3331	Chr18	18_2460283	51.482	2460283	18	h58466	0.092670476
3332	Chr18	18_2577314	53.452	2577314	18	h58491	0.067227722
3333	Chr18	18_2691013	54.967	2691013	18	h58492	0.09006543
3334	Chr18	18_2617981	55.662	2617981	18	h58491	0.076308671
3335	Chr18	18_2525810	57.601	2525810	18	h58466	0.10203014
3336	Chr18	18_2852008	59.685	2852008	18	h58492	0.111331154
3337	Chr18	18_3070129	62.983	3070129	18	h58539	0.136645207
3338	Chr18	18_3757670	66.302	3757670	18	h58591	0.134301038
3339	Chr18	18_3591942	68.999	3591942	18	h58590	0.077108874
3340	Chr18	18_3848262	71.762	3848262	18	h58591	0.093453129
3341	Chr18	18_3929032	72.62	3929032	18	h58591	0.066272421
3342	Chr18	18_3883865	73.796	3883865	18	h58591	0.043890357
3343	Chr18	18_3972589	75.593	3972589	18	h58591	0.04807656
3344	Chr18	18_4026105	76.737	4026105	18	h58591	0.0412228
3345	Chr18	18_3995896	77.584	3995896	18	h58591	0.155288758
3346	Chr18	18_4310120	78.727	4310120	18	h58699	0.227205818
3347	Chr18	18_4259142	79.011	4259142	18	h58699	0.133305255
3348	Chr18	18_4081785	81.047	4081785	18	h58591	0.067427267
3349	Chr18	18_4163666	82.762	4163666	18	h58591	0.109304928
3350	Chr18	18_4354694	83.88	4354694	18	h58699	0.130328612
3351	Chr18	18_4736487	88.132	4736487	18	h58700	0.061969241
3352	Chr18	18_4802186	90.056	4802186	18	h58700	0.02913475
3353	Chr18	18_4840613	91.649	4840613	18	h58700	0.061634392
3354	Chr18	18_5066171	93.924	5066171	18	h58759	0.119135687
3355	Chr18	18_5214200	94.988	5214200	18	h58759	0.092398137
3356	Chr18	18_5260465	96.001	5260465	18	h58759	0.091060983
3357	Chr18	18_5427890	97.228	5427890	18	h58769	0.068241621
3358	Chr18	18_5427854	98.334	5427854	18	h58769	0.012784327
3359	Chr18	18_5451194	99.248	5451194	18	h58769	0.081564997
3360	Chr18	18_5824899	101.964	5824899	18	h58812	0.068927099
3361	Chr18	18_5825000	102.352	5825000	18	h58812	0.169378745
3362	Chr18	18_6425494	104.126	6425494	18	h58835	0.543441842
3363	Chr18	18_6669468	104.452	6669468	18	h58881	0.471776372
3364	Chr18	18_6211608	106.798	6211608	18	h58835	0.208797406
3365	Chr18	18_6698949	108.989	6698949	18	h58881	0.20551391
3366	Chr18	18_7050498	110.853	7050498	18	h58908	0.138053997
3367	Chr18	18_7285634	113.54	7285634	18	h58908	0.100339648
3368	Chr18	18_7543097	115.815	7543097	18	h58908	0.161891531
3369	Chr18	18_7768663	116.886	7768663	18	h58908	0.151582613
3370	Chr18	18_7620301	118.489	7620301	18	h58908	0.211537698
3371	Chr18	18_7285151	119.503	7285151	18	h58908	0.166089785
3372	Chr18	18_7288314	121.412	7288314	18	h58908	0.08525479
3373	Chr18	18_7727331	124.012	7727331	18	h58908	0.127549541
3374	Chr18	18_7828843	125.189	7828843	18	h58908	0.255345503
3375	Chr18	18_8372981	126.471	8372981	18	h59128	0.215881535
3376	Chr18	18_8375440	126.807	8375440	18	h59128	0.215925814
3377	Chr18	18_7837981	128.073	7837981	18	h58908	0.293938719
3378	Chr18	18_7937621	128.683	7937621	18	h58908	0.629519866
3379	Chr18	18_8977436	129.632	8977436	18	h59170	0.62053593
3380	Chr18	18_8846888	130.53	8846888	18	h59128	0.125968524
3381	Chr18	18_8814387	130.835	8814387	18	h59128	0.192937721
3382	Chr18	18_9165765	132.093	9165765	18	h59170	0.193275519
3383	Chr18	18_8869364	134.857	8869364	18	h59128	0.082399278
3384	Chr18	18_8814392	135.812	8814392	18	h59128	0.188272164
3385	Chr18	18_9488720	137.926	9488720	18	h59170	0.270142294
3386	Chr18	18_9704490	138.901	9704490	18	h59324	0.150005549
3387	Chr18	18_9753368	139.522	9753368	18	h59324	0.157454377
3388	Chr18	18_9969255	140.436	9969255	18	h59324	0.346772358
3389	Chr18	18_9300160	141.899	9300160	18	h59170	0.229509816
3390	Chr18	18_9297984	143.198	9297984	18	h59170	0.113857834
3391	Chr18	18_9738537	145.147	9738537	18	h59324	0.685997695
3392	Chr18	18_11413923	146.609	11413923	18	h59490	0.829196212
3393	Chr18	18_10941968	147.53	10941968	18	h59389	0.443135167
3394	Chr18	18_11491876	149.001	11491876	18	h59491	0.325906851
3395	Chr18	18_11171086	150.155	11171086	18	h59490	0.392918188
3396	Chr18	18_10489544	151.497	10489544	18	h59368	0.783968435
3397	Chr18	18_11557046	152.504	11557046	18	h59516	0.709250826
3398	Chr18	18_11330166	153.137	11330166	18	h59490	0.454633134
3399	Chr18	18_12117325	154.566	12117325	18	h59517	0.320525759
3400	Chr18	18_11949182	156.43	11949182	18	h59517	0.048430479
3401	Chr18	18_11956523	157.533	11956523	18	h59517	0.610119909
3402	Chr18	18_14992911	160.035	14992911	18	h60079	0.878392589
3403	Chr18	18_15763713	161.454	15763713	18	h60120	0.394162086
3404	Chr18	18_16111543	162.873	16111543	18	h60120	0.122638712
3405	Chr18	18_16111402	163.788	16111402	18	h60120	0.728335745
3406	Chr18	18_17451398	164.708	17451398	18	h60120	1.059855783
3407	Chr18	18_17246471	165.017	17246471	18	h60120	1.289064479
3408	Chr18	18_17863080	165.339	17863080	18	h60120	1.003877717
3409	Chr18	18_17828922	165.707	17828922	18	h60120	0.148786968
3410	Chr18	18_17688666	166.392	17688666	18	h60120	0.545961888
3411	Chr18	18_17418079	166.697	17418079	18	h60120	1.184992095
3412	Chr18	18_16335625	167.427	16335625	18	h60120	0.901030331
3413	Chr18	18_16572187	168.168	16572187	18	h60120	0.31123017
3414	Chr18	18_16476978	168.482	16476978	18	h60120	0.344331794
3415	Chr18	18_16840843	169.426	16840843	18	h60120	0.192764489
3416	Chr18	18_16840866	169.718	16840866	18	h60120	0.781791484
3417	Chr18	18_17957208	170.432	17957208	18	h60120	1.503383529
3418	Chr18	18_17452066	170.782	17452066	18	h60120	1.135271538
3419	Chr18	18_18506021	172.056	18506021	18	h60925	0.413735819
3420	Chr18	18_18505905	172.662	18505905	18	h60925	0.50484191
3421	Chr18	18_18838028	172.991	18838028	18	h60925	0.901365766
3422	Chr18	18_19458341	173.773	19458341	18	h60925	0.396631723
3423	Chr18	18_19458333	174.102	19458333	18	h60925	0.141282522
3424	Chr18	18_19132281	175.256	19132281	18	h60925	0.228789482
3425	Chr18	18_19013255	175.936	19013255	18	h60925	0.087572809
3426	Chr18	18_19013223	176.234	19013223	18	h60925	0.424432736
3427	Chr18	18_19564067	176.883	19564067	18	h60925	0.424433862
3428	Chr18	18_19564100	177.184	19564100	18	h60925	0.058200469
3429	Chr18	18_19644341	177.874	19644341	18	h60925	10.71307852
3430	Chr18	18_41231235	178.887	41231235	18	h61406	26.11210733
3431	Chr18	18_20054906	179.572	20054906	18	h60925	20.3718522
3432	Chr18	18_23898184	179.963	23898184	18	h60975	6.200749473
3433	Chr18	18_22033380	180.688	22033380	18	h60954	1.559506163
3434	Chr18	18_22725716	181.954	22725716	18	h60975	1.166919246
3435	Chr18	18_22078833	182.316	22078833	18	h60954	3.205814734
3436	Chr18	18_25246725	183.001	25246725	18	h61119	5.455849535
3437	Chr18	18_29735671	183.715	29735671	18	h61165	4.015448368
3438	Chr18	18_30396593	184.094	30396593	18	h61166	6.498611837
3439	Chr18	18_26739249	184.419	26739249	18	h61119	15.1206988
3440	Chr18	18_32777443	184.737	32777443	18	h61166	12.08856282
3441	Chr18	18_29196968	185.427	29196968	18	h61165	2.594566903
3442	Chr18	18_29196944	186.033	29196944	18	h61165	12.15550026
3443	Chr18	18_36660409	186.34	36660409	18	h61406	17.73204274
3444	Chr18	18_39883662	186.629	39883662	18	h61406	6.048622837
3445	Chr18	18_39610811	186.918	39610811	18	h61406	0.680346677
3446	Chr18	18_39247560	187.79	39247560	18	h61406	0.28228099
3447	Chr18	18_39060205	189.056	39060205	18	h61406	0.833060763
3448	Chr18	18_41099056	190.399	41099056	18	h61406	1.99883451
3449	Chr18	18_37702090	191.769	37702090	18	h61406	2.237172692
3450	Chr18	18_39022653	192.431	39022653	18	h61406	3.020069886
3451	Chr18	18_41377036	193.013	41377036	18	h61406	2.090469188
3452	Chr18	18_41453247	193.575	41453247	18	h61406	0.360481118
3453	Chr18	18_40651310	194.945	40651310	18	h61406	0.520540467
3454	Chr18	18_39486020	197.502	39486020	18	h61406	0.227872468
3455	Chr18	18_39486055	199.299	39486055	18	h61406	0.679049507
3456	Chr18	18_37488320	200.77	37488320	18	h61406	5.989898829
3457	Chr18	18_40653592	201.068	40653592	18	h61406	5.917037278
3458	Chr18	18_39184216	202.28	39184216	18	h61406	6.634533791
3459	Chr18	18_23823966	203.554	23823966	18	h60975	6.36749628
3460	Chr18	18_24342173	204.318	24342173	18	h60975	6.602233144
3461	Chr18	18_33285869	205.032	33285869	18	h61166	12.21485822
3462	Chr18	18_26119943	205.634	26119943	18	h61119	8.212014675
3463	Chr18	18_22033413	206.538	22033413	18	h60954	6.908992894
3464	Chr18	18_27844343	207.163	27844343	18	h61119	4.658113329
3465	Chr18	18_27825342	208.177	27825342	18	h61119	0.284488124
3466	Chr18	18_26739173	210.151	26739173	18	h61119	0.550237589
