num	chr	marker	cm	bp	group	h	K
1436	Chr18	18_6840351	39.202	6840351	18	H	0.001
1437	Chr18	18_6948950	39.491	6948950	18	H	0.001
1438	Chr18	18_7278846	43.512	7278846	18	H	0.001
1439	Chr18	18_7348467	43.796	7348467	18	H	0.001
1440	Chr18	18_7433942	44.368	7433942	18	H	0.001
1441	Chr18	18_7450433	44.652	7450433	18	H	0.001
1442	Chr18	18_7486454	44.936	7486454	18	H	0.001
1443	Chr18	18_7590316	45.507	7590316	18	H	0.001
1444	Chr18	18_7669615	45.798	7669615	18	H	0.001
1445	Chr18	18_7908273	46.089	7908273	18	H	0.001
1446	Chr18	18_8174436	46.38	8174436	18	H	0.001
1447	Chr18	18_9241119	46.67	9241119	18	H	0.001
1448	Chr18	18_9327448	46.959	9327448	18	H	0.001
1449	Chr18	18_9919239	48.448	9919239	18	H	0.001
1450	Chr18	18_10038909	49.954	10038909	18	H	0.001
1451	Chr18	18_10817941	52.425	10817941	18	H	0.001
1452	Chr18	18_12504499	53.014	12504499	18	H	0.001
1453	Chr18	18_13111215	53.881	13111215	18	H	0.001
1454	Chr18	18_12758220	54.456	12758220	18	H	0.001
1455	Chr18	18_14201642	55.03	14201642	18	H	0.001
1456	Chr18	18_14244329	55.316	14244329	18	H	0.001
1457	Chr18	18_14271841	56.183	14271841	18	H	0.001
1458	Chr18	18_14679140	56.472	14679140	18	H	0.001
1459	Chr18	18_17309487	58.259	17309487	18	H	0.001
1460	Chr18	18_19115565	60.67	19115565	18	H	0.001
1461	Chr18	18_19118175	62.124	19118175	18	H	0.001
1462	Chr18	18_19830588	62.696	19830588	18	H	0.001
1463	Chr18	18_23677995	64.471	23677995	18	H	0.001
1464	Chr18	18_36576573	65.37	36576573	18	H	0.001
1465	Chr18	18_38752799	65.666	38752799	18	H	0.001
1466	Chr18	18_41887139	69.712	41887139	18	H	0.001
1467	Chr18	18_43984603	69.999	43984603	18	H	0.001
1468	Chr18	18_44249156	70.286	44249156	18	H	0.001
1469	Chr18	18_44603095	71.159	44603095	18	H	0.001
1470	Chr18	18_44276099	71.446	44276099	18	H	0.001
1471	Chr18	18_46864923	75.467	46864923	18	H	0.001
1472	Chr18	18_47269984	76.045	47269984	18	H	0.001
1473	Chr18	18_47414503	76.332	47414503	18	H	0.001
1474	Chr18	18_47783719	76.914	47783719	18	H	0.001
1475	Chr18	18_48202494	77.492	48202494	18	H	0.001
1476	Chr18	18_48309457	78.369	48309457	18	H	0.001
1477	Chr18	18_48957566	81.099	48957566	18	H	0.001
1478	Chr18	18_48491469	81.677	48491469	18	H	0.001
1479	Chr18	18_49191102	82.255	49191102	18	H	0.001
1480	Chr18	18_49255908	82.837	49255908	18	H	0.001
1481	Chr18	18_49301920	83.124	49301920	18	H	0.001
1482	Chr18	18_49303991	83.411	49303991	18	H	0.001
1483	Chr18	18_49306407	83.989	49306407	18	H	0.001
1484	Chr18	18_49389436	84.867	49389436	18	H	0.001
1485	Chr18	18_49431777	85.156	49431777	18	H	0.001
1486	Chr18	18_49536028	85.737	49536028	18	H	0.001
1487	Chr18	18_49680666	86.028	49680666	18	H	0.001
1488	Chr18	18_49918478	86.915	49918478	18	H	0.001
1489	Chr18	18_49972102	87.5	49972102	18	H	0.001
1490	Chr18	18_50116853	88.085	50116853	18	H	0.001
1491	Chr18	18_50325785	89.574	50325785	18	H	0.001
1492	Chr18	18_51591190	93.645	51591190	18	H	0.001
1493	Chr18	18_51667131	93.934	51667131	18	H	0.001
1494	Chr18	18_51829646	94.222	51829646	18	H	0.001
1495	Chr18	18_51939271	94.8	51939271	18	H	0.001
1496	Chr18	18_52057188	95.378	52057188	18	H	0.001
1497	Chr18	18_52302188	97.775	52302188	18	H	0.001
1498	Chr18	18_52395269	98.06	52395269	18	H	0.001
1499	Chr18	18_52425551	98.346	52425551	18	H	0.001
1500	Chr18	18_52580928	98.637	52580928	18	H	0.001
1501	Chr18	18_52721663	98.928	52721663	18	H	0.001
1502	Chr18	18_52809229	99.805	52809229	18	H	0.001
1503	Chr18	18_52931841	100.386	52931841	18	H	0.001
1504	Chr18	18_52957703	100.674	52957703	18	H	0.001
1505	Chr18	18_53076934	101.546	53076934	18	H	0.001
1506	Chr18	18_53185492	101.833	53185492	18	H	0.001
1507	Chr18	18_53313886	102.12	53313886	18	H	0.001
1508	Chr18	18_53339062	102.408	53339062	18	H	0.001
1509	Chr18	18_53502168	102.989	53502168	18	H	0.001
1510	Chr18	18_53718636	105.401	53718636	18	H	0.001
1511	Chr18	18_53804615	105.982	53804615	18	H	0.001
1512	Chr18	18_53844691	106.271	53844691	18	H	0.001
1513	Chr18	18_53909939	109.018	53909939	18	H	0.001
1514	Chr18	18_53978091	109.61	53978091	18	H	0.001
1515	Chr18	18_54025198	109.902	54025198	18	H	0.001
1516	Chr18	18_54391672	111.399	54391672	18	H	0.001
1517	Chr18	18_54485600	111.692	54485600	18	H	0.001
1518	Chr18	18_54535158	113.5	54535158	18	H	0.001
1519	Chr18	18_54568966	113.792	54568966	18	H	0.001
1520	Chr18	18_54816006	114.085	54816006	18	H	0.001
1521	Chr18	18_55048529	114.972	55048529	18	H	0.001
1522	Chr18	18_55205764	117.413	55205764	18	H	0.001
1523	Chr18	18_55331560	118.002	55331560	18	H	0.001
1524	Chr18	18_55335170	118.292	55335170	18	H	0.001
1525	Chr18	18_55549922	118.877	55549922	18	H	0.001
1526	Chr18	18_55909139	119.786	55909139	18	H	0.001
1527	Chr18	18_56147213	120.389	56147213	18	H	0.001
1528	Chr18	18_56299103	121.579	56299103	18	H	0.001
1529	Chr18	18_56326388	122.168	56326388	18	H	0.001
1530	Chr18	18_56637428	123.674	56637428	18	H	0.001
1531	Chr18	18_56651760	123.968	56651760	18	H	0.001
1532	Chr18	18_57223391	127.847	57223391	18	H	0.001
1533	Chr18	18_57059620	128.745	57059620	18	H	0.001
1534	Chr18	18_57679910	129.973	57679910	18	H	0.001
1535	Chr18	18_57745955	130.274	57745955	18	H	0.001
1536	Chr18	18_57832495	130.575	57832495	18	H	0.001
1537	Chr19	19_174608	0	174608	19	H	0.001
1538	Chr19	19_471094	0.581	471094	19	H	0.001
1539	Chr19	19_492092	0.87	492092	19	H	0.001
1540	Chr19	19_558345	1.752	558345	19	H	0.001
1541	Chr19	19_579512	2.043	579512	19	H	0.001
1542	Chr19	19_614979	2.334	614979	19	H	0.001
1543	Chr19	19_627370	2.625	627370	19	H	0.001
1544	Chr19	19_672269	3.507	672269	19	H	0.001
1545	Chr19	19_769105	4.395	769105	19	H	0.001
1546	Chr19	19_860428	4.687	860428	19	H	0.001
1547	Chr19	19_874471	5.272	874471	19	H	0.001
1548	Chr19	19_939665	9.714	939665	19	H	0.001
1549	Chr19	19_3180152	17.254	3180152	19	H	0.001
1550	Chr19	19_3274996	17.852	3274996	19	H	0.001
1551	Chr19	19_3377050	19.057	3377050	19	H	0.001
1552	Chr19	19_3476855	20.255	3476855	19	H	0.001
1553	Chr19	19_3913942	24.036	3913942	19	H	0.001
1554	Chr19	19_5149450	29.216	5149450	19	H	0.001
1555	Chr19	19_5329767	29.506	5329767	19	H	0.001
1556	Chr19	19_5554845	29.797	5554845	19	H	0.001
1557	Chr19	19_6764091	33.508	6764091	19	H	0.001
1558	Chr19	19_6231976	33.804	6231976	19	H	0.001
1559	Chr19	19_8436529	35.016	8436529	19	H	0.001
1560	Chr19	19_8734638	35.898	8734638	19	H	0.001
1561	Chr19	19_30239319	38.696	30239319	19	H	0.001
1562	Chr19	19_33956744	42.9	33956744	19	H	0.001
1563	Chr19	19_34015909	43.199	34015909	19	H	0.001
1564	Chr19	19_34504105	44.108	34504105	19	H	0.001
1565	Chr19	19_34851394	45.285	34851394	19	H	0.001
1566	Chr19	19_35000590	46.462	35000590	19	H	0.001
1567	Chr19	19_35007750	46.749	35007750	19	H	0.001
1568	Chr19	19_35075171	47.327	35075171	19	H	0.001
1569	Chr19	19_34957553	49.724	34957553	19	H	0.001
1570	Chr19	19_35770853	50.011	35770853	19	H	0.001
1571	Chr19	19_35738620	52.725	35738620	19	H	0.001
1572	Chr19	19_35638367	53.012	35638367	19	H	0.001
1573	Chr19	19_35805121	54.483	35805121	19	H	0.001
1574	Chr19	19_36006889	54.771	36006889	19	H	0.001
1575	Chr19	19_36140789	55.349	36140789	19	H	0.001
1576	Chr19	19_36678094	57.125	36678094	19	H	0.001
1577	Chr19	19_36834799	57.412	36834799	19	H	0.001
1578	Chr19	19_36862225	57.699	36862225	19	H	0.001
1579	Chr19	19_36968192	58.572	36968192	19	H	0.001
1580	Chr19	19_37056121	59.449	37056121	19	H	0.001
1581	Chr19	19_37156922	59.736	37156922	19	H	0.001
1582	Chr19	19_37236632	60.024	37236632	19	H	0.001
1583	Chr19	19_37402670	60.308	37402670	19	H	0.001
1584	Chr19	19_37602873	61.17	37602873	19	H	0.001
1585	Chr19	19_37647577	61.741	37647577	19	H	0.001
1586	Chr19	19_38104511	64.422	38104511	19	H	0.001
1587	Chr19	19_38350829	64.707	38350829	19	H	0.001
1588	Chr19	19_38453250	65.589	38453250	19	H	0.001
1589	Chr19	19_38615813	66.174	38615813	19	H	0.001
1590	Chr19	19_38734230	67.056	38734230	19	H	0.001
1591	Chr19	19_38945271	68.545	38945271	19	H	0.001
1592	Chr19	19_39081578	68.834	39081578	19	H	0.001
1593	Chr19	19_39329883	71.564	39329883	19	H	0.001
1594	Chr19	19_39462292	72.142	39462292	19	H	0.001
1595	Chr19	19_39783551	73.009	39783551	19	H	0.001
1596	Chr19	19_40078646	73.296	40078646	19	H	0.001
1597	Chr19	19_40199626	73.584	40199626	19	H	0.001
1598	Chr19	19_40259986	73.873	40259986	19	H	0.001
1599	Chr19	19_40815557	76.344	40815557	19	H	0.001
1600	Chr19	19_40897792	76.939	40897792	19	H	0.001
1601	Chr19	19_42245977	80.19	42245977	19	H	0.001
1602	Chr19	19_44839696	94.454	44839696	19	H	0.001
1603	Chr19	19_44778853	94.755	44778853	19	H	0.001
1604	Chr19	19_44846047	96.299	44846047	19	H	0.001
1605	Chr19	19_45602382	99.488	45602382	19	H	0.001
1606	Chr19	19_45557751	99.786	45557751	19	H	0.001
1607	Chr19	19_47794148	110.229	47794148	19	H	0.001
1608	Chr19	19_49079120	114.941	49079120	19	H	0.001
1609	Chr19	19_49266832	115.834	49266832	19	H	0.001
1610	Chr19	19_49531555	116.128	49531555	19	H	0.001
1611	Chr19	19_49583249	116.424	49583249	19	H	0.001
1612	Chr19	19_50607336	119.275	50607336	19	H	0.001
1613	Chr20	20_294010	0	294010	20	H	0.001
1614	Chr20	20_120326	1.543	120326	20	H	0.001
1615	Chr20	20_106303	5.008	106303	20	H	0.001
1616	Chr20	20_84669	5.313	84669	20	H	0.001
1617	Chr20	20_347528	8.607	347528	20	H	0.001
1618	Chr20	20_476829	9.202	476829	20	H	0.001
1619	Chr20	20_488081	9.798	488081	20	H	0.001
1620	Chr20	20_516381	10.093	516381	20	H	0.001
1621	Chr20	20_678338	13.923	678338	20	H	0.001
1622	Chr20	20_928219	16.703	928219	20	H	0.001
1623	Chr20	20_1107267	17.291	1107267	20	H	0.001
1624	Chr20	20_1188478	18.179	1188478	20	H	0.001
1625	Chr20	20_1225703	19.37	1225703	20	H	0.001
1626	Chr20	20_1301642	19.659	1301642	20	H	0.001
1627	Chr20	20_1327473	20.536	1327473	20	H	0.001
1628	Chr20	20_1449558	20.827	1449558	20	H	0.001
1629	Chr20	20_1445036	21.116	1445036	20	H	0.001
1630	Chr20	20_1582950	21.697	1582950	20	H	0.001
1631	Chr20	20_1742275	22.279	1742275	20	H	0.001
1632	Chr20	20_2386195	25.077	2386195	20	H	0.001
1633	Chr20	20_2840883	25.694	2840883	20	H	0.001
1634	Chr20	20_2493219	26.001	2493219	20	H	0.001
1635	Chr20	20_2292167	29.806	2292167	20	H	0.001
1636	Chr20	20_2100025	30.401	2100025	20	H	0.001
1637	Chr20	20_2108603	30.693	2108603	20	H	0.001
1638	Chr20	20_2148735	30.987	2148735	20	H	0.001
1639	Chr20	20_2213225	31.281	2213225	20	H	0.001
1640	Chr20	20_2353994	32.797	2353994	20	H	0.001
1641	Chr20	20_16712510	39.341	16712510	20	H	0.001
1642	Chr20	20_9817672	40.553	9817672	20	H	0.001
1643	Chr20	20_12922198	41.163	12922198	20	H	0.001
1644	Chr20	20_24645177	41.773	24645177	20	H	0.001
1645	Chr20	20_24615630	42.076	24615630	20	H	0.001
1646	Chr20	20_28219317	44.964	28219317	20	H	0.001
1647	Chr20	20_27662275	45.263	27662275	20	H	0.001
1648	Chr20	20_31383115	46.195	31383115	20	H	0.001
1649	Chr20	20_31554795	46.805	31554795	20	H	0.001
1650	Chr20	20_33678257	49.638	33678257	20	H	0.001
1651	Chr20	20_33744434	49.937	33744434	20	H	0.001
1652	Chr20	20_33925526	50.852	33925526	20	H	0.001
1653	Chr20	20_34140804	51.153	34140804	20	H	0.001
1654	Chr20	20_34278387	51.446	34278387	20	H	0.001
1655	Chr20	20_34314607	52.034	34314607	20	H	0.001
1656	Chr20	20_34354259	52.326	34354259	20	H	0.001
1657	Chr20	20_34424570	52.918	34424570	20	H	0.001
1658	Chr20	20_34557341	54.123	34557341	20	H	0.001
1659	Chr20	20_34628189	55.021	34628189	20	H	0.001
1660	Chr20	20_34622286	55.317	34622286	20	H	0.001
1661	Chr20	20_35069472	58.942	35069472	20	H	0.001
1662	Chr20	20_35312572	59.251	35312572	20	H	0.001
1663	Chr20	20_35521378	61.187	35521378	20	H	0.001
1664	Chr20	20_35572690	61.79	35572690	20	H	0.001
1665	Chr20	20_36070281	68.379	36070281	20	H	0.001
1666	Chr20	20_36527784	70.255	36527784	20	H	0.001
1667	Chr20	20_36748031	70.546	36748031	20	H	0.001
1668	Chr20	20_36856290	72.972	36856290	20	H	0.001
1669	Chr20	20_36924042	73.263	36924042	20	H	0.001
1670	Chr20	20_36945760	73.552	36945760	20	H	0.001
1671	Chr20	20_36987986	73.841	36987986	20	H	0.001
1672	Chr20	20_37024629	74.13	37024629	20	H	0.001
1673	Chr20	20_37046555	74.419	37046555	20	H	0.001
1674	Chr20	20_37248263	75.609	37248263	20	H	0.001
1675	Chr20	20_37218045	75.9	37218045	20	H	0.001
1676	Chr20	20_37680986	82.899	37680986	20	H	0.001
1677	Chr20	20_37655328	83.188	37655328	20	H	0.001
1678	Chr20	20_37891590	83.78	37891590	20	H	0.001
1679	Chr20	20_38306943	87.609	38306943	20	H	0.001
1680	Chr20	20_38369293	87.907	38369293	20	H	0.001
1681	Chr20	20_38378722	88.204	38378722	20	H	0.001
1682	Chr20	20_38514963	88.5	38514963	20	H	0.001
1683	Chr20	20_38656535	88.796	38656535	20	H	0.001
1684	Chr20	20_38982087	93.055	38982087	20	H	0.001
1685	Chr20	20_39503857	95.573	39503857	20	H	0.001
1686	Chr20	20_39771484	96.807	39771484	20	H	0.001
1687	Chr20	20_40246470	101.791	40246470	20	H	0.001
1688	Chr20	20_40330234	102.379	40330234	20	H	0.001
1689	Chr20	20_40565380	103.57	40565380	20	H	0.001
1690	Chr20	20_40621265	103.857	40621265	20	H	0.001
1691	Chr20	20_40784574	106.91	40784574	20	H	0.001
1692	Chr20	20_40820776	109.307	40820776	20	H	0.001
1693	Chr20	20_41668695	114.008	41668695	20	H	0.001
1694	Chr20	20_41701473	114.295	41701473	20	H	0.001
1695	Chr20	20_41746258	114.583	41746258	20	H	0.001
1696	Chr20	20_42100739	118.27	42100739	20	H	0.001
1697	Chr20	20_42215750	118.558	42215750	20	H	0.001
1698	Chr20	20_42499203	120.388	42499203	20	H	0.001
1699	Chr20	20_42815812	120.99	42815812	20	H	0.001
1700	Chr20	20_42873803	121.572	42873803	20	H	0.001
1701	Chr20	20_42885207	124.624	42885207	20	H	0.001
1702	Chr20	20_44132577	128.855	44132577	20	H	0.001
1703	Chr20	20_44305986	129.764	44305986	20	H	0.001
1704	Chr20	20_44678440	130.679	44678440	20	H	0.001
1705	Chr20	20_45382285	133.788	45382285	20	H	0.001
1706	Chr20	20_45575644	134.37	45575644	20	H	0.001
1707	Chr20	20_45638820	134.661	45638820	20	H	0.001
1708	Chr20	20_45702348	134.951	45702348	20	H	0.001
1709	Chr20	20_45825027	135.829	45825027	20	H	0.001
1710	Chr20	20_46576021	140.215	46576021	20	H	0.001
1711	Chr20	20_46614548	140.506	46614548	20	H	0.001
1712	Chr20	20_46688111	140.796	46688111	20	H	0.001
1713	Chr20	20_46940425	141.084	46940425	20	H	0.001
1714	Chr20	20_46958141	141.371	46958141	20	H	0.001
1715	Chr20	20_46965076	141.658	46965076	20	H	0.001
1716	Chr20	20_47004871	142.236	47004871	20	H	0.001
1717	Chr20	20_47002462	142.524	47002462	20	H	0.001
1718	Chr20	20_47293800	142.813	47293800	20	H	0.001
1719	Chr20	20_47447552	143.102	47447552	20	H	0.001
1720	Chr20	20_47642366	147.123	47642366	20	H	0.001
1721	Chr20	20_47783573	147.42	47783573	20	H	0.001
1722	Chr20	20_47895551	147.718	47895551	20	H	0.001
